project,organism,organism_subtype,sample_source,full_sample_name,virus_line_no,cell_line_no,exp_no,transfer_no,ngs_date,ngs_instrument,ngs_technology,sample_set_no,sample_date,amplicon,forward_name,reverse_name,extra_base_uuid,base_uuid,used,paired_sample,included
HIV_passaging,HIV-1,B,virus passaging supernatant,13MT2EXPIIIVP370seq18062021,13,2,III,370,18.06.2021,Illumina MiSeq 2,2x250bp,4,08.02.2021,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20210618_VPIII_340_390_Cultures13_16/13MT2EXPIIIVP370seq18062021_S4_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20210618_VPIII_340_390_Cultures13_16/13MT2EXPIIIVP370seq18062021_S4_L001_R2_001.fastq.gz,8e7a643d-bc58-4258-9130-590d5fc411ab,86c33ac3-0211-4d97-9b26-5d7762890d3f,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,13MT2EXPIIIVP380seq18062021,13,2,III,380,18.06.2021,Illumina MiSeq 2,2x250bp,5,15.03.2021,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20210618_VPIII_340_390_Cultures13_16/13MT2EXPIIIVP380seq18062021_S5_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20210618_VPIII_340_390_Cultures13_16/13MT2EXPIIIVP380seq18062021_S5_L001_R2_001.fastq.gz,c701735c-6f18-4502-b64c-23b669272594,f2c48ebf-714f-4731-85b3-b64dda07dd80,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,13MT2EXPIIIVP390seq18062021,13,2,III,390,18.06.2021,Illumina MiSeq 2,2x250bp,6,19.04.2021,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20210618_VPIII_340_390_Cultures13_16/13MT2EXPIIIVP390seq18062021_S6_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20210618_VPIII_340_390_Cultures13_16/13MT2EXPIIIVP390seq18062021_S6_L001_R2_001.fastq.gz,c4a748e0-5b80-4e77-9a25-11d397b1d62e,214d17fe-c063-4a36-ae00-9305bd306a49,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,13MT2EXPIIIVP400seq03062022-KN,13,2,III,400,03.06.2022,Illumina MiSeq 2,2x250bp,1,25.05.2021,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220603_VPIII_IV_400_420_Cultures13_20/13MT2EXP3VP400seq03062022-KN_S1_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220603_VPIII_IV_400_420_Cultures13_20/13MT2EXP3VP400seq03062022-KN_S1_L001_R2_001.fastq.gz,1b351e9a-4574-4ba2-aeea-01bec4225523,359e1377-6622-4c1f-bfd4-5a53ff58ca50,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,13MT2EXPIIIVP410seq03062022-KN,13,2,III,410,03.06.2022,Illumina MiSeq 2,2x250bp,2,28.06.2021,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220603_VPIII_IV_400_420_Cultures13_20/13MT2EXP3VP410seq03062022-KN_S2_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220603_VPIII_IV_400_420_Cultures13_20/13MT2EXP3VP410seq03062022-KN_S2_L001_R2_001.fastq.gz,95c2e802-b7cd-4d01-aa5f-2075628616ff,3cd2e939-50b9-4e6d-8727-8fd4c9a1d85c,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,13MT2EXPIIIVP420seq08122022,13,2,III,420,08.12.2022,Illumina MiSeq 2,2x250bp,2,02.08.2021,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20221208_VPIII_IV_repetitions/13MT2EXPIIIVP420seq08122022_S2_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20221208_VPIII_IV_repetitions/13MT2EXPIIIVP420seq08122022_S2_L001_R2_001.fastq.gz,8b97ca84-2a20-4403-8074-f2f97bb4338d,8b0c5891-9059-4f0c-96fa-a33a3caf1d74,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,13MT2EXPIIIVP430seq20052022,13,2,III,430,20.05.2022,Illumina MiSeq 2,2x250bp,1,06.09.2021,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220520_VPIII_430_480_90_Cultures13_16/13MT2EXPIIIVP430seq20052022_S1_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220520_VPIII_430_480_90_Cultures13_16/13MT2EXPIIIVP430seq20052022_S1_L001_R2_001.fastq.gz,f4513e11-f0fe-44e1-8484-8f1a46398224,ddc3bb7a-8362-49fa-b3a9-666336ebcd68,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,13MT2EXPIIIVP440seq08122022,13,2,III,440,08.12.2022,Illumina MiSeq 2,2x250bp,3,11.10.2021,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20221208_VPIII_IV_repetitions/13MT4EXPIIIVP440seq08122022_S3_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20221208_VPIII_IV_repetitions/13MT4EXPIIIVP440seq08122022_S3_L001_R2_001.fastq.gz,433129d9-73fb-4249-969e-dbfe0ef494c1,c10f9aa3-ab26-4348-ba88-98f99192d5dc,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,13MT2EXPIIIVP450combinedseq20052022,13,2,III,450,20.05.2022,Illumina MiSeq 2,2x250bp,3,15.11.2021,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220520_VPIII_430_480_90_Cultures13_16/13MT2EXPIIIVP450seq20052022_S3_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220520_VPIII_430_480_90_Cultures13_16/13MT2EXPIIIVP450seq20052022_S3_L001_R2_001.fastq.gz,8d880544-083e-4884-b1be-c8c35b22b342,dd983b1f-c831-4524-92fc-7fa16c53bf80,T/2,NA,FALSE
HIV_passaging,HIV-1,,Virus Passaging supernatant,13MT2EXPIIIVP450combinedseq13072023,13,2,III,450,13.07.2023,Illumina MiSeq 2,2x250bp,7,15.11.2021,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20230713_VPIII_p520-570_Cultures13_16/13MT2EXPIIIVP450seq13072023_S7_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20230713_VPIII_p520-570_Cultures13_16/13MT2EXPIIIVP450seq13072023_S7_L001_R2_001.fastq.gz,aa775483-b84a-46e0-b1cb-f5c96706e1f7,2ebba6c8-3d6d-4826-9a15-2059dd01979e,T/2,13MT2EXPIIIVP450seq20052022,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,13MT2EXPIIIVP460seq20052022,13,2,III,460,20.05.2022,Illumina MiSeq 2,2x250bp,4,20.12.2021,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220520_VPIII_430_480_90_Cultures13_16/13MT2EXPIIIVP460seq20052022_S4_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220520_VPIII_430_480_90_Cultures13_16/13MT2EXPIIIVP460seq20052022_S4_L001_R2_001.fastq.gz,68a0cfeb-2c5c-4e41-b9ec-ea2e7537116a,7ecb0ddd-1bba-4a9b-bdd6-630db8a80f00,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,13MT2EXPIIIVP470seq20052022,13,2,III,470,20.05.2022,Illumina MiSeq 2,2x250bp,5,24.01.2022,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220520_VPIII_430_480_90_Cultures13_16/13MT2EXPIIIVP470seq20052022_S5_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220520_VPIII_430_480_90_Cultures13_16/13MT2EXPIIIVP470seq20052022_S5_L001_R2_001.fastq.gz,0857d4a8-3773-449e-ac9c-c203af23044b,4427ba1e-e209-477e-93fb-a84d6cf62e66,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,13MT2EXPIIIVP480seq20052022,13,2,III,480,20.05.2022,Illumina MiSeq 2,2x250bp,6,28.02.2022,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220520_VPIII_430_480_90_Cultures13_16/13MT2EXPIIIVP480seq20052022_S6_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220520_VPIII_430_480_90_Cultures13_16/13MT2EXPIIIVP480seq20052022_S6_L001_R2_001.fastq.gz,ea6a1e5d-0be6-42c3-8f07-ea3b7c3f872f,8a3bad69-152f-4760-8657-0450b48f181b,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,13MT2EXPIIIVP490seq09092022,13,2,III,490,09.09.2022,Illumina MiSeq 2,2x250bp,1,04.04.2022,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220909_VPIII_IV_490_510_Cultures13_20/13MT2EXPIIIVP490seq09092022_S1_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220909_VPIII_IV_490_510_Cultures13_20/13MT2EXPIIIVP490seq09092022_S1_L001_R2_001.fastq.gz,b2986aae-57d8-45b0-a737-5a965276497f,62f89be0-8084-481e-9501-2c94a1dd57b5,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,13MT2EXPIIIVP500seq09092022,13,2,III,500,09.09.2022,Illumina MiSeq 2,2x250bp,2,16.05.2022,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220909_VPIII_IV_490_510_Cultures13_20/13MT2EXPIIIVP500seq09092022_S2_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220909_VPIII_IV_490_510_Cultures13_20/13MT2EXPIIIVP500seq09092022_S2_L001_R2_001.fastq.gz,1f085658-a5e9-4969-a94f-d81b9fcc6e51,d8225498-8f73-43b0-ae70-91a0bdd7338e,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,13MT2EXPIIIVP510seq09092022,13,2,III,510,09.09.2022,Illumina MiSeq 2,2x250bp,3,20.06.2022,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220909_VPIII_IV_490_510_Cultures13_20/13MT2EXPIIIVP510seq09092022_S3_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220909_VPIII_IV_490_510_Cultures13_20/13MT2EXPIIIVP510seq09092022_S3_L001_R2_001.fastq.gz,78d4f4ac-7228-4c84-afc6-a1a4cacd4b9e,f7134561-8431-4d4e-9472-fb2beaf835c5,T,NA,TRUE
HIV_passaging,HIV-1,,Virus Passaging supernatant,13MT2EXPIIIVP520seq13072023,13,2,III,520,13.07.2023,Illumina MiSeq 2,2x250bp,1,25.07.2022,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20230713_VPIII_p520-570_Cultures13_16/13MT2EXPIIIVP520seq13072023_S1_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20230713_VPIII_p520-570_Cultures13_16/13MT2EXPIIIVP520seq13072023_S1_L001_R2_001.fastq.gz,da1751dc-e8a2-423b-af37-39b75cf4f699,679ac163-d7bb-4a72-8136-363f3f4339ae,T,NA,TRUE
HIV_passaging,HIV-1,,Virus Passaging supernatant,13MT2EXPIIIVP530seq13072023,13,2,III,530,13.07.2023,Illumina MiSeq 2,2x250bp,2,29.08.2022,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20230713_VPIII_p520-570_Cultures13_16/13MT2EXPIIIVP530seq13072023_S2_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20230713_VPIII_p520-570_Cultures13_16/13MT2EXPIIIVP530seq13072023_S2_L001_R2_001.fastq.gz,b7abb2db-7cf3-40ed-9dd4-cfc5859a2668,721139c0-e0f1-43e9-a06c-1b10a23740b3,T,NA,TRUE
HIV_passaging,HIV-1,,Virus Passaging supernatant,13MT2EXPIIIVP540seq13072023,13,2,III,540,13.07.2023,Illumina MiSeq 2,2x250bp,3,03.10.2022,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20230713_VPIII_p520-570_Cultures13_16/13MT2EXPIIIVP540seq13072023_S3_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20230713_VPIII_p520-570_Cultures13_16/13MT2EXPIIIVP540seq13072023_S3_L001_R2_001.fastq.gz,22981a9e-1729-4a46-868d-fb2123c387c1,a4663232-2a61-470d-9e08-89c382c8e02f,T,NA,TRUE
HIV_passaging,HIV-1,,Virus Passaging supernatant,13MT2EXPIIIVP550seq13072023,13,2,III,550,13.07.2023,Illumina MiSeq 2,2x250bp,4,07.11.2022,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20230713_VPIII_p520-570_Cultures13_16/13MT2EXPIIIVP550seq13072023_S4_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20230713_VPIII_p520-570_Cultures13_16/13MT2EXPIIIVP550seq13072023_S4_L001_R2_001.fastq.gz,2910f75a-5991-4cba-bbc4-406f723bc5e1,6104d094-bc66-4407-a1b3-6c6c30280bba,T,NA,TRUE
HIV_passaging,HIV-1,,Virus Passaging supernatant,13MT2EXPIIIVP560seq13072023,13,2,III,560,13.07.2023,Illumina MiSeq 2,2x250bp,5,16.01.2023,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20230713_VPIII_p520-570_Cultures13_16/13MT2EXPIIIVP560seq13072023_S5_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20230713_VPIII_p520-570_Cultures13_16/13MT2EXPIIIVP560seq13072023_S5_L001_R2_001.fastq.gz,91c492e8-0a4b-4e88-be3c-e0daf881b8dd,4cac772f-7fac-47ae-8fb8-e425b14737be,T,NA,TRUE
HIV_passaging,HIV-1,,Virus Passaging supernatant,13MT2EXPIIIVP570seq13072023,13,2,III,570,13.07.2023,Illumina MiSeq 2,2x250bp,6,20.02.2023,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20230713_VPIII_p520-570_Cultures13_16/13MT2EXPIIIVP570seq13072023_S6_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20230713_VPIII_p520-570_Cultures13_16/13MT2EXPIIIVP570seq13072023_S6_L001_R2_001.fastq.gz,8c1ebff8-423a-47a5-93b7-a93e328c1368,08677b11-dac5-46f8-8c8d-9a6e02e5f103,T,NA,TRUE
HIV_passaging,HIV-1,,Virus Passaging supernatant,13MT2EXPIIIVP580seq10102024,13,2,III,580,10.10.2024,Illumina MiSeq 2,,1,27.03.2023,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20241010_Illumina_VPIII13_16_p580_630/13MT2EXPIIIVP580seq10102024_S1_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20241010_Illumina_VPIII13_16_p580_630/13MT2EXPIIIVP580seq10102024_S1_L001_R2_001.fastq.gz,,,T,NA,TRUE
HIV_passaging,HIV-1,,Virus Passaging supernatant,13MT2EXPIIIVP590seq10102024,13,2,III,590,10.10.2024,Illumina MiSeq 2,,2,01.05.2023,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20241010_Illumina_VPIII13_16_p580_630/13MT2EXPIIIVP590seq10102024_S2_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20241010_Illumina_VPIII13_16_p580_630/13MT2EXPIIIVP590seq10102024_S2_L001_R2_001.fastq.gz,,,T,NA,TRUE
HIV_passaging,HIV-1,,Virus Passaging supernatant,13MT2EXPIIIVP600seq10102024,13,2,III,600,10.10.2024,Illumina MiSeq 2,,3,12.06.2023,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20241010_Illumina_VPIII13_16_p580_630/13MT2EXPIIIVP600seq10102024_S3_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20241010_Illumina_VPIII13_16_p580_630/13MT2EXPIIIVP600seq10102024_S3_L001_R2_001.fastq.gz,,,T,NA,TRUE
HIV_passaging,HIV-1,,Virus Passaging supernatant,13MT2EXPIIIVP610seq10102024,13,2,III,610,10.10.2024,Illumina MiSeq 2,,4,17.07.2023,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20241010_Illumina_VPIII13_16_p580_630/13MT2EXPIIIVP610seq10102024_S4_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20241010_Illumina_VPIII13_16_p580_630/13MT2EXPIIIVP610seq10102024_S4_L001_R2_001.fastq.gz,,,T,NA,TRUE
HIV_passaging,HIV-1,,Virus Passaging supernatant,13MT2EXPIIIVP620seq10102024,13,2,III,620,10.10.2024,Illumina MiSeq 2,,5,21.08.2023,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20241010_Illumina_VPIII13_16_p580_630/13MT2EXPIIIVP620seq10102024_S5_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20241010_Illumina_VPIII13_16_p580_630/13MT2EXPIIIVP620seq10102024_S5_L001_R2_001.fastq.gz,,,T,NA,TRUE
HIV_passaging,HIV-1,,Virus Passaging supernatant,13MT2EXPIIIVP630seq10102024,13,2,III,630,10.10.2024,Illumina MiSeq 2,,6,25.09.2023,HIV-1. Full-length_amplicon A,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20241010_Illumina_VPIII13_16_p580_630/13MT2EXPIIIVP630seq10102024_S6_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20241010_Illumina_VPIII13_16_p580_630/13MT2EXPIIIVP630seq10102024_S6_L001_R2_001.fastq.gz,,,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,14MT2EXPIIIVP10FullRepseq25052018,14,2,III,10,25.05.2018,Illumina MiSeq 2,2x250bp,1,13.02.2017,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180525_VPIII_10_60_Sample13_16FullRep\14MT2EXPIIIVP10FullRepseq25052018_S7_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180525_VPIII_10_60_Sample13_16FullRep\14MT2EXPIIIVP10FullRepseq25052018_S7_L001_R2_001.fastq.gz,af818739-3ece-409a-a956-fbad967c576c,934506e1-af28-4598-a662-587e2e245ab0,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,14MT2EXPIIIVP20seq08122022,14,2,III,20,08.12.2022,Illumina MiSeq 2,2x250bp,4,20.03.2017,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20221208_VPIII_IV_repetitions/14MT2EXPIIIVP20seq08122022_S4_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20221208_VPIII_IV_repetitions/14MT2EXPIIIVP20seq08122022_S4_L001_R2_001.fastq.gz,c335bdc2-0315-4ea5-8f56-1293cdfb3d76,b2a50e93-1758-482c-9f67-034c28968a38,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,14MT2EXPIIIVP30FullRepseq25052018,14,2,III,30,25.05.2018,Illumina MiSeq 2,2x250bp,3,24.04.2017,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180525_VPIII_10_60_Sample13_16FullRep\14MT2EXPIIIVP30FullRepseq25052018_S9_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180525_VPIII_10_60_Sample13_16FullRep\14MT2EXPIIIVP30FullRepseq25052018_S9_L001_R2_001.fastq.gz,e3ee40a0-bb4f-4865-a518-05b57b28dca7,ce58bddd-555c-4180-a948-d14fc0cc61c0,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,14MT2EXPIIIVP40FullRepseq25052018,14,2,III,40,25.05.2018,Illumina MiSeq 2,2x250bp,4,29.05.2017,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180525_VPIII_10_60_Sample13_16FullRep\14MT2EXPIIIVP40FullRepseq25052018_S10_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180525_VPIII_10_60_Sample13_16FullRep\14MT2EXPIIIVP40FullRepseq25052018_S10_L001_R2_001.fastq.gz,182ed1c8-30e2-41b5-a42b-6b062e1da6a6,ce7cc2ec-675a-463d-aab4-7a75abce4e48,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,14MT2EXPIIIVP50FullRepseq25052018,14,2,III,50,25.05.2018,Illumina MiSeq 2,2x250bp,5,03.07.2017,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180525_VPIII_10_60_Sample13_16FullRep\14MT2EXPIIIVP50FullRepseq25052018_S11_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180525_VPIII_10_60_Sample13_16FullRep\14MT2EXPIIIVP50FullRepseq25052018_S11_L001_R2_001.fastq.gz,cb272550-d813-41df-8c3e-85bda18bde7f,6eb57fbd-67de-45b0-939a-df7ad7c423be,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,14MT2EXPIIIVP60FullRepseq25052018,14,2,III,60,25.05.2018,Illumina MiSeq 2,2x250bp,6,28.08.2017,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180525_VPIII_10_60_Sample13_16FullRep\14MT2EXPIIIVP60FullRepseq25052018_S12_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180525_VPIII_10_60_Sample13_16FullRep\14MT2EXPIIIVP60FullRepseq25052018_S12_L001_R2_001.fastq.gz,e2d6ab6b-e241-4781-b0f8-5883cbbaa862,3330c2b0-3e6a-42be-ae05-963201a052f2,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,14MT2EXPIIIVP70seq07062018,14,2,III,70,07.06.2018,Illumina MiSeq 2,2x250bp,1,02.10.2017,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180607_VPIII_70_120_Sample13_16\14MT2EXPIIIVP70seq07062018_S7_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180607_VPIII_70_120_Sample13_16\14MT2EXPIIIVP70seq07062018_S7_L001_R2_001.fastq.gz,b8e08b9b-e766-4d36-98f6-16cc3cd62dfd,236b3d0c-ce69-4bd0-b9fa-83aa77a29f8d,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,14MT2EXPIIIVP80seq07062018,14,2,III,80,07.06.2018,Illumina MiSeq 2,2x250bp,2,06.11.2017,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180607_VPIII_70_120_Sample13_16\14MT2EXPIIIVP80seq07062018_S8_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180607_VPIII_70_120_Sample13_16\14MT2EXPIIIVP80seq07062018_S8_L001_R2_001.fastq.gz,926bd16b-ea47-4624-af54-120dccd916c0,fddee9c3-f520-47d2-8d6d-913d6b97287c,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,14MT2EXPIIIVP90seq22072022,14,2,III,90,22.07.2022,Illumina MiSeq 2,2x250bp,1,11.12.2017,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220722_VPIV_430_480_Cultures17_20_rep_VPIII_14_90/14MT2EXPIIIVP90seq22072022_S8_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220722_VPIV_430_480_Cultures17_20_rep_VPIII_14_90/14MT2EXPIIIVP90seq22072022_S8_L001_R2_001.fastq.gz,9faade71-35fe-4650-99f0-6eab5963e9e0,01b89d8c-7914-4aae-b17b-6bdb237f4e15,T,NA,TRUE
